TenantId,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FileOriginIP,FileOriginReferrerUrl,FileOriginUrl,FileSize,FolderPath,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,IsAzureInfoProtectionApplied,MD5,MachineGroup,PreviousFileName,PreviousFolderPath,ReportId,RequestAccountDomain,RequestAccountName,RequestAccountSid,RequestProtocol,RequestSourceIP,RequestSourcePort,SHA1,SHA256,SensitivityLabel,SensitivitySubLabel,ShareName,"Timestamp [UTC]","TimeGenerated [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileRenamed,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","ffc_internal_test.exe",,,,3526144,"C:\Program Files\OpenSSL-Win64\tests\ffc_internal_test.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,f51469472dc49a03c5cb9c04fa353f3b,,"is-445UH.tmp","C:\Program Files\OpenSSL-Win64\tests",118750,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,de04e19309fce543adc4b95648b26b4bf287174e,ab290892924ba15fe7915902ddb1fd104da769f9c242afaba14e6f0b91c4a73f,,,,"10/12/2024, 22:46:29.183","10/12/2024, 22:46:29.183","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileRenamed,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","fips_version_test.exe",,,,31744,"C:\Program Files\OpenSSL-Win64\tests\fips_version_test.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,c552c7754ba76ef832903c6cfbb24151,,"is-K2VRT.tmp","C:\Program Files\OpenSSL-Win64\tests",118751,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,d0011cacc1e17c58a90dfd3a7b35c8cc3420a8b1,26d82ad2f7ac03b20e728fb007dd1e0b26968343c53b99b33edc76425b9f9db3,,,,"10/12/2024, 22:46:29.348","10/12/2024, 22:46:29.348","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileRenamed,"{""FileType"":""Unknown""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","generate_buildtest.pl",,,,796,"C:\Program Files\OpenSSL-Win64\tests\generate_buildtest.pl","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,1b2406f44f723c23e8b2f0a1000e4b5c,,"is-NMUHP.tmp","C:\Program Files\OpenSSL-Win64\tests",118752,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,abf2d4054fa83e0bfdffa572e4eb1bf372e81caf,a3584f7f3ad273dbaaf7ab986cacbbfbed2c1c98b7cb667c530a155cf03a8eee,,,,"10/12/2024, 22:46:29.407","10/12/2024, 22:46:29.407","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileRenamed,"{""FileType"":""Unknown""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","generate_ssl_tests.pl",,,,4827,"C:\Program Files\OpenSSL-Win64\tests\generate_ssl_tests.pl","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,6e4ef48543b81a34f015d43a82d659b9,,"is-1910C.tmp","C:\Program Files\OpenSSL-Win64\tests",118753,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,824d90b22089179e26bfae64a7edcdbfed19221b,52ca3d1727f26adbb37fa1abd614454aa29efd314bc9ddc399a672c5fc9885fc,,,,"10/12/2024, 22:46:29.469","10/12/2024, 22:46:29.469","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileRenamed,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","gmdifftest.exe",,,,29696,"C:\Program Files\OpenSSL-Win64\tests\gmdifftest.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,43772a8d7c51dc0a0485ac7c1d6dbc9c,,"is-4K2FJ.tmp","C:\Program Files\OpenSSL-Win64\tests",118754,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,22758569f037361ed1089914b6f6c63e809e25cf,50e0486457841197798ca53383c66aa2d00778f959897e2f01decc6f6e212750,,,,"10/12/2024, 22:46:29.507","10/12/2024, 22:46:29.507","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","modes_internal_test.exe",,,,3532288,"C:\Program Files\OpenSSL-Win64\tests\modes_internal_test.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,b34d9e5ab242f1b05a5fb37b5c92d5db,,,,118756,,,,,,,540fa37b7b380e0fd7f534aec6f265e00a31982f,9d886878451d8b8c92421f14ebbb7397fd97ffd2f9eb3aa51aaa4aff45d1ba46,,,,"10/12/2024, 22:46:34.273","10/12/2024, 22:46:34.273","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","modes_internal_test.exe",,,,3532288,"C:\Program Files\OpenSSL-Win64\tests\modes_internal_test.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,b34d9e5ab242f1b05a5fb37b5c92d5db,,,,118755,,,,,,,540fa37b7b380e0fd7f534aec6f265e00a31982f,9d886878451d8b8c92421f14ebbb7397fd97ffd2f9eb3aa51aaa4aff45d1ba46,,,,"10/12/2024, 22:46:34.273","10/12/2024, 22:46:34.273","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","moduleloadtest.exe",,,,10240,"C:\Program Files\OpenSSL-Win64\tests\moduleloadtest.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,97b555e343f60302241d223294361dd9,,,,118757,,,,,,,3b1da21770d580e7cc0204a90524209e8bad8440,73b0a2270061db3e6d1f3f4cde123639b88ea23bb83321ceb59e5783682349e2,,,,"10/12/2024, 22:46:34.289","10/12/2024, 22:46:34.289","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","moduleloadtest.exe",,,,10240,"C:\Program Files\OpenSSL-Win64\tests\moduleloadtest.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,97b555e343f60302241d223294361dd9,,,,118758,,,,,,,3b1da21770d580e7cc0204a90524209e8bad8440,73b0a2270061db3e6d1f3f4cde123639b88ea23bb83321ceb59e5783682349e2,,,,"10/12/2024, 22:46:34.289","10/12/2024, 22:46:34.289","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","namemap_internal_test.exe",,,,3521024,"C:\Program Files\OpenSSL-Win64\tests\namemap_internal_test.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,f8d8cd69412ae822f43482f6634f0385,,,,118759,,,,,,,8e4cc86d8a8949c889044f63a7b08a8d55d0bbef,2f0f8082ddd51f322cb5b92793417f3d7a0362099b3e5816672229e5c2699709,,,,"10/12/2024, 22:46:34.979","10/12/2024, 22:46:34.979","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","namemap_internal_test.exe",,,,3521024,"C:\Program Files\OpenSSL-Win64\tests\namemap_internal_test.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,f8d8cd69412ae822f43482f6634f0385,,,,118760,,,,,,,8e4cc86d8a8949c889044f63a7b08a8d55d0bbef,2f0f8082ddd51f322cb5b92793417f3d7a0362099b3e5816672229e5c2699709,,,,"10/12/2024, 22:46:34.979","10/12/2024, 22:46:34.979","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileRenamed,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","hexstr_test.exe",,,,3524096,"C:\Program Files\OpenSSL-Win64\tests\hexstr_test.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,81d57c909e773c7a6b1277193c1b3f9d,,"is-MCRQT.tmp","C:\Program Files\OpenSSL-Win64\tests",118761,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,0aee304a5e9e6a648872a928c5acaf489a2dd367,802d0473133b7122fb1da9617fde60133ceb83a443e11d759249cbf9757d046f,,,,"10/12/2024, 22:46:30.197","10/12/2024, 22:46:30.197","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","nodefltctxtest.exe",,,,3517440,"C:\Program Files\OpenSSL-Win64\tests\nodefltctxtest.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,ef98408aa24cbb9686a0fb167db63fd8,,,,118762,,,,,,,c8c25a409245e8e6944debc875cb9a78ff5ab3c5,63f1bf3f97acc69523d2448c837db5028e4aff05192cc734035edaccad1b5a55,,,,"10/12/2024, 22:46:35.582","10/12/2024, 22:46:35.582","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","nodefltctxtest.exe",,,,3517440,"C:\Program Files\OpenSSL-Win64\tests\nodefltctxtest.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,ef98408aa24cbb9686a0fb167db63fd8,,,,118763,,,,,,,c8c25a409245e8e6944debc875cb9a78ff5ab3c5,63f1bf3f97acc69523d2448c837db5028e4aff05192cc734035edaccad1b5a55,,,,"10/12/2024, 22:46:35.582","10/12/2024, 22:46:35.582","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","ocspapitest.exe",,,,34304,"C:\Program Files\OpenSSL-Win64\tests\ocspapitest.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,b152410d7170eddb274b4589968f99f4,,,,118764,,,,,,,0136cd9d217d2a02f973a812c0afb39c86262e47,b0147f41d2ff1aa4e4f8ad783f721be0d26668ff4efd95c52e65f66bdf33d904,,,,"10/12/2024, 22:46:35.674","10/12/2024, 22:46:35.674","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""PortableExecutable""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","ocspapitest.exe",,,,34304,"C:\Program Files\OpenSSL-Win64\tests\ocspapitest.exe","nt authority",system,,"S-1-5-18",,"""Win64OpenSSL-3_1_7.tmp"" /SL5=""$FB010A,148724491,58368,C:\Windows\IMECache\ccbc1254-bc08-4a15-892a-d2977307aaa9_1\Win64OpenSSL-3_1_7.exe"" /VERYSILENT /SUPPRESSMSGBOXES /LOG=C:\ProgramData\PatchMyPCInstallLogs\CNS-238103-Win64OpenSSL-3_1_7.exe.log","win64openssl-3_1_7.tmp","c:\windows\temp\is-1q6jk.tmp\win64openssl-3_1_7.tmp",37208,System,1afbd25db5c9a90fe05309f7c4fbcf09,"Win64OpenSSL-3_1_7.exe",37104,baf330b5c249ca925b4ea19a52fe8b2c27e547fa,3bb0ee5569fe5453c6b3fa25aa517b925d4f8d1f7ba3475e58fa09c46290658c,TokenElevationTypeDefault,false,b152410d7170eddb274b4589968f99f4,,,,118765,,,,,,,0136cd9d217d2a02f973a812c0afb39c86262e47,b0147f41d2ff1aa4e4f8ad783f721be0d26668ff4efd95c52e65f66bdf33d904,,,,"10/12/2024, 22:46:35.674","10/12/2024, 22:46:35.674","10/12/2024, 22:45:18.731","10/12/2024, 22:45:20.971",719360,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Unknown""}",,05d181b1abd63d4c8e9f103f8360f6c393a44419,"cns-sa-198438","01D81186E0AAA800.sysmain.sdb",,,,32144,"C:\Windows\apppatch\MergeSdbFiles\01D81186E0AAA800.sysmain.sdb","nt authority",system,,"S-1-5-18",,"sdbinst.exe -m -bg","sdbinst.exe","c:\windows\system32\sdbinst.exe",62040,System,e2a10e8403c021d6894fcce3a50bb6e9,"svchost.exe",1680,04af3e9d00b63ab2825f3d750ee102808810f512,7e6b42af9d8b1e1a4efdeeb152997c7c9bbfa010b2fce65bef29a2903819e0e5,TokenElevationTypeDefault,false,71e5f67084b61a04fecc6e0154385340,,,,793318,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,baf492b05435a272d7fd6fb2ff1819e6d1cdbfd8,df4e130916d04aab24eca6719bb6e6a1056be354f542e398ad60c2b635a48cb4,,,,"10/12/2024, 22:14:14.224","10/12/2024, 22:14:14.224","15/11/2024, 23:10:03.764","10/12/2024, 22:14:14.124",212992,"Microsoft Corporation","Application Compatibility Database Installer","sdbinst.exe","sdbinst.exe","Microsoft® Windows® Operating System","10.0.22621.3527",0,false,,,,DeviceFileEvents
